id,cond,llm,n_annot,consistency,coherence,originality,surprisingness,enjoyment,quality,coherence_comp,creativity_comp,attract_comp,overall,n_words,n_sentences,mean_word_length,mean_sentence_length,ttr,hapax_ratio,comma_density,flesch_approx,adjacent_sentence_similarity,semantic_distinctiveness,s_novelty,s_transience,s_resonance,ntr_unit,n_units_total,n_units_used
conv_9778f6dd55374d96b95ce19447631fdf,LLM-LLM-cross,2,0,,,,,,,,,,,456.0,14.0,4.504385964912281,32.57142857142857,0.5219298245614035,0.3728070175438596,89.91228070175438,51.14210526315792,0.1211718585802053,0.5494919099401241,-2.6464103034564426,-0.4865519191537584,-2.159858384302684,sentence,16,14
conv_086bf9d86dea469dbc971214928f5ec2,LLM-LLM-cross,2,0,,,,,,,,,,,570.0,23.0,4.573684210526316,24.782608695652176,0.4789473684210526,0.343859649122807,85.96491228070175,60.71749427917621,0.0914006202643811,0.5321084800586813,-2.306189468928746,-0.5367491699400402,-1.7694402989887057,sentence,23,21
conv_d67884e4c9c04edc8f594156de7976ec,LLM-LLM-cross,2,0,,,,,,,,,,,617.0,20.0,4.546191247974068,30.85,0.4521880064829822,0.3322528363047001,85.89951377633712,51.29599392220423,0.1468722944355444,0.4786216843836341,-2.0520448088645935,-1.2326658219099045,-0.819378986954689,sentence,20,18
conv_1d9fc40aeae945d5bd47f9580152b4be,LLM-LLM-cross,2,0,,,,,,,,,,,576.0,15.0,4.619791666666667,38.4,0.5034722222222222,0.3680555555555556,86.80555555555556,48.449625000000026,0.1533543822085127,0.4965394756280472,-2.938384398818016,-0.7227194011211395,-2.2156649976968765,sentence,18,16
conv_15296c71080a4ec0a92f255ebb3995a2,LLM-LLM-cross,2,0,,,,,,,,,,,587.0,18.0,4.538330494037479,32.611111111111114,0.4821124361158432,0.3526405451448041,66.43952299829643,52.38344453908765,0.1416618216171816,0.5297731571873521,-2.137560620903969,-0.4410322085022926,-1.6965284124016762,sentence,18,16
conv_18968c3dc28349bca7a0aa79a18a1e67,LLM-LLM-cross,2,0,,,,,,,,,,,594.0,24.0,4.617845117845118,24.75,0.4713804713804714,0.3367003367003367,90.9090909090909,54.67132575757577,0.1356326149538189,0.4536736023249611,-2.6050333001396875,-0.6545297232541171,-1.95050357688557,sentence,24,22
conv_36f85df67b4b4051a6b71b346809e18b,LLM-LLM-cross,2,0,,,,,,,,,,,596.0,31.0,4.649328859060403,19.225806451612904,0.4882550335570469,0.3708053691275167,82.21476510067114,59.711074907988774,0.0706428615647381,0.4732750662288787,-3.0215756913711287,-0.7867442677760946,-2.234831423595034,sentence,31,29
conv_0df93b0a16cc43bc81ca20dd9e9eb410,LLM-LLM-cross,2,0,,,,,,,,,,,523.0,26.0,4.627151051625239,20.115384615384617,0.5162523900573613,0.3632887189292543,82.21797323135756,57.819414252095896,0.0803168181073961,0.6207629669479825,-3.557432566370283,-1.220257363149098,-2.337175203221185,sentence,30,28
conv_83e51c6a6de5457abd7ec3c607dd3d43,LLM-LLM-cross,2,0,,,,,,,,,,,591.0,30.0,4.573604060913706,19.7,0.4923857868020304,0.3756345177664975,67.68189509306261,65.45066751269037,0.0951325297466025,0.4840142850685768,-3.0310956989896707,-0.7971422312588528,-2.233953467730818,sentence,31,29
conv_849f626d0c914b818c0c911f43a97514,LLM-LLM-cross,2,0,,,,,,,,,,,594.0,27.0,4.48989898989899,22.0,0.4545454545454545,0.335016835016835,90.9090909090909,62.589848484848474,0.1185801803501272,0.5288910575164941,-3.6257524291674295,-1.1388917565345764,-2.486860672632853,sentence,29,27
conv_89c76f5f7f3a4f5ab81db81e505218b0,LLM-LLM-cross,2,0,,,,,,,,,,,560.0,32.0,4.5285714285714285,17.5,0.4892857142857142,0.3642857142857142,75.0,64.58964285714288,0.0714041622366151,0.4786216843836341,-3.195693662762642,-0.7576563368240993,-2.438037325938543,sentence,32,30
conv_6c04f338e4884130b378135748ddfd19,LLM-LLM-cross,2,0,,,,,,,,,,,572.0,33.0,4.77972027972028,17.333333333333332,0.4895104895104895,0.3706293706293706,76.92307692307693,58.64411421911424,0.0770789551551787,0.5578947088305046,-3.1984096198312697,-0.7229643646747835,-2.4754452551564863,sentence,33,31
